name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
vinhphuc,2021-05-17,31.8,27,28.8,40.3,31.3,35.4,26.5,87.8,6.7,100,4.17,rain,,,,18.4,159.5,1006.4,83.5,18.3,148.1,12.6,5,,2021-05-17T05:20:41,2021-05-17T18:27:19,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-18,31.7,26.5,28.7,41.1,26.5,34.6,26.3,87.5,0,0,0,,,,,13.7,171.2,1006,88.5,18.8,99.4,8.5,3,,2021-05-18T05:20:21,2021-05-18T18:27:43,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-05-19,33.7,26.4,29.6,44.6,26.4,36,26.4,83.9,0,0,0,,,,,16.3,180.4,1003.8,79.6,18.5,163.5,14.2,5,,2021-05-19T05:20:02,2021-05-19T18:28:08,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-05-20,34.4,26.4,29.6,45.3,26.4,36.6,26.4,84.1,0.15,100,4.17,rain,,,,16.3,189.2,1003.6,79.3,17.9,113.5,9.9,3,,2021-05-20T05:19:43,2021-05-20T18:28:32,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-21,34.3,27.1,29.8,45.7,31.4,37.3,26.5,83.2,0.79,100,8.33,rain,,,,14.4,185.3,1003.3,77.3,18.5,140.9,12.1,5,,2021-05-21T05:19:26,2021-05-21T18:28:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-22,34.7,26.5,30.2,46.5,26.5,37.8,26.6,82,0.3,100,12.5,rain,,,,16.3,177,1002,70.1,19.1,162.9,14,5,,2021-05-22T05:19:10,2021-05-22T18:29:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-23,34.1,27.5,30,43.6,32.1,37.8,26.6,82.7,1,100,41.67,rain,,,,17.1,169.2,1003.7,70.9,19.1,140.2,12,5,,2021-05-23T05:18:55,2021-05-23T18:29:46,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-24,31.7,25.4,28.5,40.8,25.4,33.5,25.6,85.1,0.02,100,4.17,rain,,,,22.3,63.8,1007.3,87.4,18.2,158.9,13.6,5,,2021-05-24T05:18:41,2021-05-24T18:30:10,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-25,30.1,23.4,26,35.9,23.4,27.2,23.9,88.7,37.12,100,12.5,rain,,,,18.7,251.5,1007.8,90.6,12.3,181.1,15.5,6,,2021-05-25T05:18:28,2021-05-25T18:30:35,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-26,31.8,24.9,28,39.6,24.9,31.4,25,84.6,0.07,100,4.17,rain,,,,16.2,175.2,1006.4,82.3,16.8,270.9,23.5,9,,2021-05-26T05:18:16,2021-05-26T18:30:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-27,32.1,26,28.8,40.2,26,34.3,26,85.5,0.46,100,4.17,rain,,,,14.4,147.2,1007.5,66.2,17.6,273.7,23.7,9,,2021-05-27T05:18:05,2021-05-27T18:31:23,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-28,32.2,26.6,28.7,41.1,26.6,34.2,26.1,86.5,2.28,100,4.17,rain,,,,14.4,146.3,1007.4,83.8,16.6,139.6,11.8,5,,2021-05-28T05:17:55,2021-05-28T18:31:47,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-29,34.4,26.2,29.8,46.2,26.2,36.7,26.5,83.4,0.7,100,29.17,rain,,,,17.1,184.4,1004.9,71.5,18.8,149.6,12.8,5,,2021-05-29T05:17:47,2021-05-29T18:32:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-05-30,37.8,27.1,30.6,46,31.2,37.9,26,77.8,0,0,0,,,,,13.5,205.6,1002.7,72.3,18.8,118.2,10.2,4,,2021-05-30T05:17:39,2021-05-30T18:32:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-05-31,37.7,26.9,31.2,48.2,30.6,39,26.1,75.9,0,0,0,,,,,13,215.8,1001.1,67.5,18.8,129.1,11.2,4,,2021-05-31T05:17:32,2021-05-31T18:32:58,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-01,37.8,27.6,31.5,47,32.5,40.4,26.7,77.3,1.8,100,20.83,rain,,,,12.6,212.1,1001.6,69.7,18.8,122.9,10.6,4,,2021-06-01T05:17:27,2021-06-01T18:33:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-02,37.5,27.5,31.3,48.7,32.6,41,27.2,80.2,0,0,0,,,,,14.4,200.8,1002.1,67.4,18.8,134.8,11.6,4,,2021-06-02T05:17:22,2021-06-02T18:33:45,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-03,39,28,31.5,47.2,34.1,40.2,26.6,77,0,0,0,,,,,10.8,216.8,1001.9,68.9,18.8,116.7,9.9,4,,2021-06-03T05:17:19,2021-06-03T18:34:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-04,31.8,24.3,27.5,39.7,24.3,30,23,77.4,0.2,100,8.33,rain,,,,32.4,174.4,1005.1,81.4,18.2,158.6,13.6,6,,2021-06-04T05:17:16,2021-06-04T18:34:30,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-05,31.3,24.1,28,37.8,24.1,31.1,23.6,77.9,0.24,100,4.17,rain,,,,13,162.4,1005.5,86.7,18.2,249.3,21.5,8,,2021-06-05T05:17:15,2021-06-05T18:34:52,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-06,32.1,26.1,28.8,42.6,26.1,34.3,25.8,84.1,1.6,100,54.17,rain,,,,13.3,138.9,1003.4,92.1,18.8,185.8,15.9,7,,2021-06-06T05:17:14,2021-06-06T18:35:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-07,31.4,26,28.2,39.6,26,33.4,25.9,87.6,0.87,100,8.33,rain,,,,14.6,156.2,1004.2,92.3,16.4,128.9,11.2,4,,2021-06-07T05:17:14,2021-06-07T18:35:35,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-08,31,25.4,27.7,38.3,25.4,31,25.4,87.7,65.82,100,16.67,rain,,,,14.4,159.9,1004.9,95,15.7,209.9,17.9,7,,2021-06-08T05:17:16,2021-06-08T18:35:56,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-09,32.3,25.9,28.5,39.6,25.9,32.6,25.5,84.8,9.13,100,4.17,rain,,,,14,170.3,1003.9,93.1,15.7,223.8,19.4,8,,2021-06-09T05:17:18,2021-06-09T18:36:17,1,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-10,32.1,25.9,28.5,40.3,25.9,32.8,25.5,84.6,6.46,100,8.33,rain,,,,12.7,200.1,1002.5,87.4,18.5,136.7,11.7,5,,2021-06-10T05:17:22,2021-06-10T18:36:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-11,31.6,26.4,28.6,39.1,26.4,33.3,25.8,85.5,0.24,100,4.17,rain,,,,17.3,120.6,1002.8,80.4,18.5,247.5,21.3,8,,2021-06-11T05:17:26,2021-06-11T18:36:56,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-12,31.9,25.8,28.2,40.8,25.8,32.9,26,88.3,37.59,100,16.67,rain,,,,23,216.4,1001.4,92.8,13.8,216.1,18.5,7,,2021-06-12T05:17:31,2021-06-12T18:37:15,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-13,31,25.3,28.1,37.5,25.3,31.8,25.5,86.6,25.62,100,16.67,rain,,,,27.7,150.3,999.2,89.6,14.7,227.2,19.5,8,,2021-06-13T05:17:37,2021-06-13T18:37:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-14,33.8,24.9,29,40.7,24.9,32.9,24.6,78.5,0.8,100,29.17,rain,,,,17.6,194,1001.4,79,18.5,283,24.5,9,,2021-06-14T05:17:44,2021-06-14T18:37:52,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-15,35,25,30,43.9,25,34.9,24.5,73.9,0,0,0,,,,,21.8,204.7,1000.2,62,18.8,282.3,24.4,9,,2021-06-15T05:17:52,2021-06-15T18:38:09,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-16,36.5,26.1,30.7,44.8,26.1,36.6,25.2,73.9,0,0,0,,,,,16.2,207.3,1001.6,73,18.8,241.9,20.7,8,,2021-06-16T05:18:01,2021-06-16T18:38:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-17,36.2,26.4,30.6,47.2,26.4,37,25.5,75.6,0,0,0,,,,,16.6,202.5,1003.4,62.5,18.8,155.8,13.5,5,,2021-06-17T05:18:10,2021-06-17T18:38:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-18,37.2,25.9,31,46.6,25.9,37.6,25.5,74.3,0,0,0,,,,,15.1,211.5,1003.6,47.9,18.8,209.3,18.1,7,,2021-06-18T05:18:20,2021-06-18T18:38:57,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-19,39.4,26,31.7,47.5,26,38.5,25.4,71.2,0,0,0,,,,,14.8,229.8,1001.7,56.6,18.8,261.5,22.7,8,,2021-06-19T05:18:31,2021-06-19T18:39:12,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-20,38.7,26.6,31.8,46.1,26.6,38.8,25.4,71,0,0,0,,,,,16.3,228.3,999.6,65.8,18.8,213.4,18.2,7,,2021-06-20T05:18:43,2021-06-20T18:39:26,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-21,37.8,26.7,31.8,46.6,26.7,39.1,25.7,72,0,0,0,,,,,15.4,211.6,999.7,77.1,18.8,177.4,15.3,5,,2021-06-21T05:18:56,2021-06-21T18:39:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-06-22,36.9,27.6,31.2,45.6,32.3,39.2,26.1,75.4,0.3,100,12.5,rain,,,,11.8,240.3,1001.9,79.5,19.1,92.6,8.1,3,,2021-06-22T05:19:09,2021-06-22T18:39:51,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-23,33.3,26,29.7,41.9,26,36.1,25.9,80.9,1.03,100,4.17,rain,,,,12.5,213.7,1003.5,89.7,17.6,98,8.5,3,,2021-06-23T05:19:23,2021-06-23T18:40:03,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-24,34.6,26.4,29.2,43.2,26.4,34.9,26,83.8,19.35,100,4.17,rain,,,,14,205.5,1002.3,91.2,16.6,112.5,9.7,4,,2021-06-24T05:19:37,2021-06-24T18:40:14,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-25,33.9,26,28.8,41.5,26,33.2,25.4,82.8,3.24,100,8.33,rain,,,,12.7,204.3,1002.4,87.9,17.3,157.1,13.7,5,,2021-06-25T05:19:53,2021-06-25T18:40:24,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-26,35.5,26.1,28.9,43.4,26.1,33.6,25.6,83.3,0.05,100,4.17,rain,,,,13,206.1,1003.6,86.2,18.8,110.4,9.5,4,,2021-06-26T05:20:08,2021-06-26T18:40:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-27,36.7,26.1,30.1,43.8,26.1,35.1,25,76,0.4,100,16.67,rain,,,,18.2,220.7,1002.8,87.1,18.8,148.4,12.9,6,,2021-06-27T05:20:25,2021-06-27T18:40:41,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-28,36.3,26.1,30.4,44,26.1,35.5,25,75,0.1,100,4.17,rain,,,,17.3,218.1,1000.5,87.6,18.8,158.2,13.7,6,,2021-06-28T05:20:42,2021-06-28T18:40:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-29,35.1,25.9,30.2,43.7,25.9,35.9,25.3,76.1,1.77,100,4.17,rain,,,,16.2,219.7,1000.2,86.9,18.5,164.7,14.3,6,,2021-06-29T05:20:59,2021-06-29T18:40:55,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-06-30,35.1,26.2,29.7,41.4,26.2,35.1,25.3,78.7,0.24,100,4.17,rain,,,,16.9,201.3,1001,87,18.8,125.9,10.9,4,,2021-06-30T05:21:17,2021-06-30T18:41:00,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-01,35.9,25.9,30.1,42.2,25.9,35.1,24.9,75.7,0,0,0,,,,,15.1,209.2,1001.7,83.7,18.8,155.5,13.4,5,,2021-07-01T05:21:36,2021-07-01T18:41:04,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-07-02,37.6,26.1,30.6,43.7,26.1,36.1,25,74,0,0,0,,,,,15.4,215.2,1002.9,82.7,18.8,139.6,12,5,,2021-07-02T05:21:55,2021-07-02T18:41:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-07-03,36.7,26.3,30.8,45.6,26.3,37.3,25.4,74.4,0,0,0,,,,,16.3,209.8,1002.5,82.1,18.8,162.4,14,6,,2021-07-03T05:22:14,2021-07-03T18:41:11,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-07-04,36.8,26.9,30.6,44.8,30.6,37.9,26,77.7,0.9,100,12.5,rain,,,,10.8,221.3,1002.7,82.2,18.8,134.4,11.7,5,,2021-07-04T05:22:34,2021-07-04T18:41:12,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-05,32.3,27.2,29.9,42.8,31.9,37.9,26.7,83.4,6.81,100,8.33,rain,,,,13.7,139.1,1003.7,85.1,18.5,159.4,13.5,5,,2021-07-05T05:22:54,2021-07-05T18:41:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-06,34.4,26.7,29.6,43.4,26.7,35.8,25.9,81.4,5.9,100,66.67,rain,,,,12.2,128.1,1003.4,61.7,18.5,217.6,18.7,7,,2021-07-06T05:23:14,2021-07-06T18:41:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-07,30,26.3,27.8,38.4,26.3,32.7,25.9,89.7,71.67,100,16.67,rain,,,,15.4,191.3,1003.9,86.1,10.5,99,8.5,3,,2021-07-07T05:23:35,2021-07-07T18:41:11,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-08,31,24.4,27.7,37.8,24.4,32,25.7,89.1,38.63,100,16.67,rain,,,,26.3,94.4,1005.5,85.4,13.8,162.6,14.2,5,,2021-07-08T05:23:56,2021-07-08T18:41:08,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-09,31.4,26.4,28.5,39.3,26.4,33.1,25.8,85.8,58.2,100,12.5,rain,,,,23.4,138.8,1007.7,51.3,14.2,252.6,21.8,8,,2021-07-09T05:24:18,2021-07-09T18:41:04,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-10,31.8,26,28.5,38.9,26,32.8,25.4,83.8,5,100,8.33,rain,,,,15.5,143.5,1008.6,79.7,15.4,288.4,25,9,,2021-07-10T05:24:39,2021-07-10T18:41:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-11,32.4,25.9,28.7,39.2,25.9,33.3,25.3,82.7,3.8,100,4.17,rain,,,,14.8,169.4,1009.5,69.1,17.6,246.2,21.3,8,,2021-07-11T05:25:01,2021-07-11T18:40:54,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-12,32.8,25.7,28.8,39.8,25.7,33.4,25.4,82.9,2.2,100,50,rain,,,,16.6,174.3,1008.6,32.3,18.8,259.4,22.3,8,,2021-07-12T05:25:23,2021-07-12T18:40:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-13,32.6,25.5,29,41.9,25.5,34.7,25.9,84,4.7,100,66.67,rain,,,,16.2,172.3,1006.5,61,18.8,235.6,20.3,7,,2021-07-13T05:25:45,2021-07-13T18:40:39,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-14,32.7,26.5,29.1,42.1,26.5,34.8,25.9,83.5,1.7,100,58.33,rain,,,,15.1,167.2,1005.9,73.1,18.8,173.8,15,6,,2021-07-14T05:26:07,2021-07-14T18:40:30,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-15,32.8,25.6,28.7,41.5,25.6,33.5,25.7,84.6,0.7,100,29.17,rain,,,,12.7,165.2,1007.1,74.9,18.8,176.3,15.1,6,,2021-07-15T05:26:30,2021-07-15T18:40:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-16,33.4,25.7,29.1,39.9,25.7,33.5,25.2,80.9,0,0,0,,,,,13.5,185.7,1007.8,55.4,18.8,224.4,19.3,8,,2021-07-16T05:26:52,2021-07-16T18:40:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48823099999,48840099999,remote"
vinhphuc,2021-07-17,34.3,25.1,29.6,43.5,25.1,35.6,25.7,80.5,0.7,100,29.17,rain,,,,11.2,187,1004.1,55.3,18.8,258.2,22.3,8,,2021-07-17T05:27:15,2021-07-17T18:39:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-18,33.6,26.5,29.4,43.8,26.5,36,26.2,83.3,1.68,100,4.17,rain,,,,10.8,189.5,1001.6,85.8,17.9,177.3,15.4,6,,2021-07-18T05:27:37,2021-07-18T18:39:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-19,32.7,26.4,29.6,41,26.4,35.4,25.5,79.9,2.3,100,50,rain,,,,9.9,160.8,1001.6,83.4,18.8,139.9,12.1,5,,2021-07-19T05:28:00,2021-07-19T18:39:28,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-20,32.8,26.7,28.9,41.8,26.7,34.4,25.5,82.6,1.52,100,4.17,rain,,,,9.9,214.2,1001.9,82.4,16.9,150.3,12.6,5,,2021-07-20T05:28:23,2021-07-20T18:39:13,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-21,32.9,25.9,28.7,41.6,25.9,32.3,25.1,82.3,6.32,100,8.33,rain,,,,15.4,241.3,1001.5,89.8,15.1,136.4,11.9,5,,2021-07-21T05:28:45,2021-07-21T18:38:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-22,32.1,25.8,28.3,42.4,25.8,33.1,26,87.7,5.89,100,8.33,rain,,,,11.8,232,999.9,91,13.8,115.4,10,4,,2021-07-22T05:29:08,2021-07-22T18:38:38,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-23,28.9,25.3,26.9,36.1,25.3,29.6,25.7,93.2,72.55,100,16.67,rain,,,,20.5,281.3,998.5,95.2,8.7,74.5,6.5,2,,2021-07-23T05:29:30,2021-07-23T18:38:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-24,31.7,25.1,28.3,41.3,25.1,33.3,26.1,88.3,22.06,100,12.5,rain,,,,28.4,194.1,998.2,68.7,16.9,232.2,19.9,7,,2021-07-24T05:29:53,2021-07-24T18:37:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-25,33.3,25.7,29.5,43.5,25.7,35.9,26.3,83.9,0.08,100,4.17,rain,,,,11.9,207.5,999.6,61.2,16.9,260.3,22.5,8,,2021-07-25T05:30:15,2021-07-25T18:37:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-26,32.7,26.4,29.2,41.7,26.4,34.6,25.7,82.2,4.68,100,4.17,rain,,,,10.4,235,999.7,82.7,18.2,171.5,14.8,6,,2021-07-26T05:30:37,2021-07-26T18:37:16,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-27,35.7,26.1,29.7,44.6,26.1,35.6,25.9,81.5,2,100,58.33,rain,,,,17.3,239.5,998,82.3,18.8,221.5,18.9,8,,2021-07-27T05:30:59,2021-07-27T18:36:53,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-28,34.9,25.9,30.3,44.5,25.9,37,26.1,79.7,2.15,100,4.17,rain,,,,12.6,215.6,997.7,81.3,17.9,189.9,16.5,7,,2021-07-28T05:31:21,2021-07-28T18:36:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-29,33.9,26.2,29.6,43.4,26.2,36.4,26.3,83.6,19.44,100,8.33,rain,,,,14.4,251.2,999.2,81.8,16.6,131.6,11.3,4,,2021-07-29T05:31:43,2021-07-29T18:36:03,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-30,34.2,26.5,29.7,46,26.5,36.5,26.3,83,1.59,100,4.17,rain,,,,11.5,247.3,1000.2,82.4,19.1,165,14.3,6,,2021-07-30T05:32:05,2021-07-30T18:35:37,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-07-31,36.5,26.9,31,48,30.7,39.4,26.6,79,1.6,100,12.5,rain,,,,13,237.9,998.8,73.8,18.8,192.1,16.5,7,,2021-07-31T05:32:26,2021-07-31T18:35:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-08-01,32.9,27.2,29.3,43.2,31.4,36,26.3,84.5,4.17,100,12.5,rain,,,,12.7,222.3,999.2,83.2,15.7,135.5,11.7,4,,2021-08-01T05:32:47,2021-08-01T18:34:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-08-02,34.1,26.1,29,43.1,26.1,34.2,25.8,83.6,5.32,100,4.17,rain,,,,18.2,251.5,998.8,76.7,15.7,137.8,12,5,,2021-08-02T05:33:08,2021-08-02T18:34:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-08-03,35.3,25.9,30.1,44.8,25.9,37.1,26.4,81.7,0.3,100,12.5,rain,,,,15.1,225.5,999.6,68.9,18.8,201.8,17.5,7,,2021-08-03T05:33:29,2021-08-03T18:33:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48823099999,48840099999,remote"
vinhphuc,2021-08-04,35.9,26.6,30.6,45.4,26.6,37.7,25.9,77.3,0.3,100,12.5,rain,,,,15.1,254.3,1000,69.3,18.8,208.8,18.2,7,,2021-08-04T05:33:50,2021-08-04T18:33:10,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48823099999,48840099999,remote"
